month_invoice,invoice_id,supplier,med_name,packs,price,total_price
2025-05-01,9JUS599XYP15SDUV,Animal Meds Ltd.,OtitisClean,25.200000000000003,15,378.00000000000006
2025-05-01,TENEPGSUOUXWQZPQ,Vet Pharma Inc.,Otomax (Mometasone Furoate),72.2,45,3249.0
2025-05-01,O9K9JP8J4V2T94JD,Vet Pharma Inc.,Palladia (Toceranib Phosphate),142.0,120,17040.0
2025-05-01,YJPKI60JR62C9048,Vet Pharma Inc.,Petromalt,15.3,25,382.5
2025-05-01,NYULT3EX5HIVVGAM,Vet Pharma Inc.,Phenobarbital,135.0,30,4050.0
2025-05-01,PP33ULAKTAW639I5,Vet Supplies Co.,Prednisolone,16.07,22,353.54
2025-05-01,5UXVDGASHOFZJU98,Animal Meds Ltd.,Renal Support RX (Cat),14.440000000000001,50,722.0000000000001
2025-05-01,FTGEGSXCPAVIUD6R,Vet Supplies Co.,RespiraTonic,6.34,30,190.2
2025-05-01,3MGO3QMUNGDVOAS9,Animal Meds Ltd.,RetinoGuard,32.4,50,1620.0
2025-05-01,TSMAREJZDR4F6MNW,Vet Pharma Inc.,Rimadyl (Carprofen),163.5,45,7357.5
2025-05-01,Q2V364NOHUT1LBAH,Animal Meds Ltd.,SlimPaws,3.2199999999999998,35,112.69999999999999
2025-05-01,RGLWS073V7FLR4QW,Vet Supplies Co.,ThyroVet,23.9,40,956.0
2025-05-01,W1E6D7YIWUXCFD0F,Vet Pharma Inc.,Tobrex (Tobramycin),217.5,15,3262.5
2025-05-01,N9Y0S54CG4WBPE7M,Pets Pharma,Torbutrol (Butorphanol Tartrate),41.0,40,1640.0
2025-05-01,MHBK1Z6HCP0YVFX8,Pets Pharma,Tresaderm (Antibiotic Drops),129.5,20,2590.0
2025-05-01,Q2Y3U5UUCHVDJZE1,Animal Meds Ltd.,UroVet,66.15,28,1852.2000000000003
2025-05-01,G8NLAHGYS9LHBU60,Animal Meds Ltd.,Vetmedin (Pimobendan),948.0,60,56880.0
2025-05-01,USE2TXTHLS7GJWBR,Vet Supplies Co.,VetriScience Perio Support,1.0,28,28.0
2025-05-01,H00APSV0ESPL1463,Vet Supplies Co.,Virbac C.E.T. Enzymatic Oral Gel,83.80000000000001,15,1257.0000000000002
2025-05-01,F38X4MGE19SQCMEK,Animal Meds Ltd.,WetTailMed,25.200000000000003,12,302.40000000000003
2025-05-01,1PLPE6LC81Q0GYPT,Vet Supplies Co.,WormAway,7.16,10,71.6
2025-05-01,QG8RRNEZ7KPPQ8D6,Animal Meds Ltd.,WormGuard,3.82,15,57.3
2025-05-01,JKYGY1UVSD257QLR,Animal Meds Ltd.,Zyrtec (Cetirizine),47.0,20,940.0
2025-06-01,9X2PVZ4XRJR8XU5W,Pets Pharma,Adequan Canine,246.0,50,12300.0
2025-06-01,YZSY6HQRMBHVMMDH,Vet Supplies Co.,Adequan Canine Injection,129.0,60,7740.0
2025-06-01,QDTEN1YW1F3G650C,Vet Pharma Inc.,AllerEx,15.69,22,345.18
2025-06-01,8QE8XU5TLKDXRY7U,Animal Meds Ltd.,ArthriFlex,0.8,30,24.0
2025-06-01,87GUJUE9LJ0I68CE,Vet Pharma Inc.,Arthroflex,16.8,35,588.0
2025-06-01,SR3S1JPE3A6ESHGS,Animal Meds Ltd.,Atopica (Cyclosporine),178.0,90,16020.0
2025-06-01,QIMQ61RKKU565V5W,Vet Supplies Co.,Beano,22.1,20,442.0
2025-06-01,6EEYO8F3KLPH4VQ9,Animal Meds Ltd.,BoneHeal,12.879999999999999,40,515.1999999999999
2025-06-01,SJBUTEIZAHF4KNM1,Pets Pharma,Canine Eye Health,6.7,30,201.0
2025-06-01,7G5F3ZSV8I8XUFMG,Vet Pharma Inc.,CardioVet,39.44,50,1972.0
2025-06-01,F4NTXHO82Y2CCGK8,Pets Pharma,Cephalexin (500 mg),82.0,20,1640.0
2025-06-01,4WXWOOPU5R0VH2R4,Vet Pharma Inc.,Cerenia (Maropitant),170.0,50,8500.0
2025-06-01,OJ5V7PL5FPCNYBFR,Animal Meds Ltd.,Clavamox (Amoxicillin + Clavulanic),166.5,25,4162.5
2025-06-01,9KPF6TYZPC00V88F,Pets Pharma,Clavamox (Amoxicillin/Clavulanic),94.5,25,2362.5
2025-06-01,7MBROOD0M81GQ3GO,Vet Supplies Co.,CushiVet,18.97,45,853.65
2025-06-01,1W9B8AX7C7DNZV7T,Animal Meds Ltd.,Cystaid,45.0,30,1350.0
2025-06-01,63MNGIIVGC0IV9GR,Vet Pharma Inc.,Dasuquin Advanced,29.85,70,2089.5
2025-06-01,92PMMKQGROMH9OPC,Pets Pharma,Dermacure,7.5600000000000005,18,136.08
2025-06-01,U9COK3T0ZOFQOFZQ,Vet Supplies Co.,DiarStop,126.4,15,1896.0
2025-06-01,5JL07PY2F5WW2MLR,Vet Supplies Co.,EarClear,19.8,10,198.0
2025-06-01,NV1W8U87DSCMNNE4,Animal Meds Ltd.,Enrofloxacin (Baytril),58.5,20,1170.0
2025-06-01,4KTMJVR87UW4PUK1,Vet Pharma Inc.,Enzymatic Dental Gel,4.2,25,105.0
2025-06-01,YZRP1OUW72EJ6FFS,Pets Pharma,EyeClear,37.1,18,667.8000000000001
2025-06-01,KW643BJK3JBFX2ZJ,Animal Meds Ltd.,Fenbendazole (Panacur),196.0,22,4312.0
2025-06-01,NW26Y1UTXFWQ4WXC,Vet Supplies Co.,FleaGuard,6.55,20,131.0
2025-06-01,HAU5DQA2I4H8LW3T,Vet Supplies Co.,FleaStop,12.27,25,306.75
2025-06-01,5QM9NZ2NHWOJXGS3,Pets Pharma,FlexiJoint (Dog),10.36,50,518.0
2025-06-01,4W4ARHRF8TKX0HYW,Vet Pharma Inc.,Frontline Plus,137.0,35,4795.0
2025-06-01,LPN31UZYNO2860S4,Pets Pharma,FungalGuard,5.26,40,210.39999999999998
2025-06-01,KPJYZJ5AQZVFEFI0,Vet Supplies Co.,Gabapentin,71.5,55,3932.5
2025-06-01,3QIW0ZVOGTLC1PU9,Animal Meds Ltd.,GingivaPlus,10.56,28,295.68
2025-06-01,6C96NUGLZOR37H1D,Animal Meds Ltd.,Griseofulvin,182.5,15,2737.5
2025-06-01,KY5XD8NUIIXJ3NUE,Vet Supplies Co.,Hill's Prescription Diet w/d,12.85,75,963.75
2025-06-01,78M1TUCID51ZA2CZ,Vet Pharma Inc.,Levothyroxine,18.2,20,364.0
2025-06-01,B4UBX0PXQUF7P1AR,Vet Pharma Inc.,Methimazole,74.0,22,1628.0
2025-06-01,7NL574NUGL43L8CL,Pets Pharma,Metronidazole,294.0,10,2940.0
2025-06-01,AHLCR5HA4SD5CCZ8,Vet Supplies Co.,Nutra Thrive Canine,4.24,60,254.4
2025-06-01,3Q19IN1FI1GSOGQM,Vet Supplies Co.,OncoCare,14.98,85,1273.3
2025-06-01,7LA77JBW2ZNEYOK7,Vet Pharma Inc.,OraVet Dental Gel,51.75,25,1293.75
2025-06-01,PTJJUB1BM6WUNTPQ,Animal Meds Ltd.,OtitisClean,27.200000000000003,15,408.00000000000006
2025-06-01,AIVQ3HOWWVPA1D0T,Animal Meds Ltd.,Otomax (Mometasone Furoate),40.8,45,1835.9999999999998
2025-06-01,D19AP2KG9CV22ZDE,Animal Meds Ltd.,Palladia (Toceranib Phosphate),144.5,120,17340.0
2025-06-01,3D5VARUMBS8A1FPN,Vet Supplies Co.,Petromalt,30.700000000000003,25,767.5000000000001
2025-06-01,RCZN8TOI333CAFIX,Pets Pharma,Phenobarbital,90.0,30,2700.0
2025-06-01,RPBX9GQHD8NNIFQV,Pets Pharma,Prednisolone,12.84,22,282.48
2025-06-01,QV41W8EK5UKO6F48,Pets Pharma,Renal Support RX (Cat),18.8,50,940.0
2025-06-01,ADPKUQHNR2WGA8FD,Vet Pharma Inc.,RespiraTonic,10.0,30,300.0
2025-06-01,SN3RE6BMMC6M4OKX,Animal Meds Ltd.,RetinoGuard,19.9,50,994.9999999999999
2025-06-01,PFGT97ONFIGQIWQ9,Animal Meds Ltd.,Rimadyl (Carprofen),116.0,45,5220.0
2025-06-01,LV16FWKL8U1IUMSX,Animal Meds Ltd.,SlimPaws,12.4,35,434.0
2025-06-01,RD3GVQEJEAUSSBX9,Pets Pharma,ThyroVet,33.46,40,1338.4
2025-06-01,EU7Y6SWG3P7WAXAE,Vet Pharma Inc.,Tobrex (Tobramycin),89.0,15,1335.0
2025-06-01,XMF2V235MV7HNKVO,Pets Pharma,Torbutrol (Butorphanol Tartrate),66.5,40,2660.0
2025-06-01,OZQ0QNQ6QAMERVX2,Pets Pharma,Tresaderm (Antibiotic Drops),101.0,20,2020.0
2025-06-01,QVSPS5Q8XGTWC9XA,Vet Supplies Co.,UroVet,48.59,28,1360.52
2025-06-01,FPE7KCQHGD5TBXQX,Pets Pharma,Vetmedin (Pimobendan),957.0,60,57420.0
2025-06-01,EMOYC75ZP79G96GZ,Animal Meds Ltd.,VetriScience Perio Support,7.5,28,210.0
2025-06-01,HUI69P6R6FIR10EH,Animal Meds Ltd.,Virbac C.E.T. Enzymatic Oral Gel,84.4,15,1266.0
2025-06-01,IPJS08INCO2JWYKX,Vet Pharma Inc.,WetTailMed,19.3,12,231.60000000000002
2025-06-01,U7WNI74J0NSBX4WX,Vet Supplies Co.,WormAway,7.74,10,77.4
2025-06-01,E48YWHH8V8LKIS9G,Vet Supplies Co.,WormGuard,8.54,15,128.1
2025-06-01,32KHLRZ3H756101L,Vet Supplies Co.,Zyrtec (Cetirizine),41.3,20,826.0
2025-07-01,C1FB3DAV28MJ8JMU,Vet Supplies Co.,Adequan Canine,272.0,50,13600.0
2025-07-01,TETS6O2RFMBCWH62,Vet Pharma Inc.,Adequan Canine Injection,135.0,60,8100.0
2025-07-01,YJEOTSGTG6Q4052S,Vet Supplies Co.,AllerEx,6.33,22,139.26
2025-07-01,JBO8LS0Q5LM0PFR6,Pets Pharma,ArthriFlex,10.18,30,305.4
2025-07-01,N016YQDOZ46OOOJR,Vet Supplies Co.,Arthroflex,27.4,35,959.0
2025-07-01,2RGPFW3QK92HQ3RE,Animal Meds Ltd.,Atopica (Cyclosporine),145.5,90,13095.0
2025-07-01,FR6PZ3NH0VKQ9V6Q,Pets Pharma,Beano,23.5,20,470.0
2025-07-01,2HZAP0JS6H1O166K,Vet Supplies Co.,BoneHeal,2.64,40,105.60000000000001
2025-07-01,ZML64YTRGQYOVGYC,Animal Meds Ltd.,Canine Eye Health,4.800000000000001,30,144.00000000000003
2025-07-01,W6JK540ES7BJ3KZW,Pets Pharma,CardioVet,15.48,50,774.0
2025-07-01,75YUUKIWIDTFQ9VO,Vet Pharma Inc.,Cephalexin (500 mg),48.0,20,960.0
2025-07-01,RVTN2SWII0FVMKF1,Vet Supplies Co.,Cerenia (Maropitant),117.0,50,5850.0
2025-07-01,TZDIT4RKBAHNPCWI,Animal Meds Ltd.,Clavamox (Amoxicillin + Clavulanic),201.0,25,5025.0
2025-07-01,LXUB9Y03K7T70C06,Animal Meds Ltd.,Clavamox (Amoxicillin/Clavulanic),118.0,25,2950.0
2025-07-01,RWUYDBIFY7IUS6Q2,Vet Pharma Inc.,CushiVet,22.57,45,1015.65
2025-07-01,F1BWWRFATS5PSQZY,Vet Supplies Co.,Cystaid,63.5,30,1905.0
2025-07-01,96XB5EDUSFC4O2ZF,Vet Pharma Inc.,Dasuquin Advanced,26.55,70,1858.5
2025-07-01,A46T0UHWZBLWLWN9,Pets Pharma,Dermacure,10.92,18,196.56
2025-07-01,9DY0HR2M4YJ1CJH8,Pets Pharma,DiarStop,63.370000000000005,15,950.5500000000001
2025-07-01,781GHN8X5M26VY9B,Vet Supplies Co.,EarClear,21.7,10,217.0
2025-07-01,8CJXT9H77WVTE5IW,Animal Meds Ltd.,Enrofloxacin (Baytril),104.5,20,2090.0
2025-07-01,26EBKY1OJ9VMIJK3,Animal Meds Ltd.,Enzymatic Dental Gel,6.68,25,167.0
2025-07-01,JG6MTI82EB6C6OVK,Pets Pharma,EyeClear,36.3,18,653.4
2025-07-01,G1QHZNDV6Y3IDCWM,Vet Supplies Co.,Fenbendazole (Panacur),201.0,22,4422.0
2025-07-01,D18SXW5V7IHSA0RO,Animal Meds Ltd.,FleaGuard,2.5,20,50.0
2025-07-01,HLQNIVL9EN8XWXBU,Vet Supplies Co.,FleaStop,8.01,25,200.25
2025-07-01,ZG41A9KWLZ2DWI04,Vet Supplies Co.,FlexiJoint (Dog),13.48,50,674.0
2025-07-01,0LMY00O0Y2FUOEAB,Vet Pharma Inc.,Frontline Plus,192.0,35,6720.0
2025-07-01,8TRIZD2ESMY5BMTE,Vet Pharma Inc.,FungalGuard,9.8,40,392.0
2025-07-01,ZSIE479DR1NU4B7B,Vet Pharma Inc.,Gabapentin,75.0,55,4125.0
2025-07-01,0CE1H0TQXM1RBUHS,Vet Pharma Inc.,GingivaPlus,5.27,28,147.56
2025-07-01,VO5BTN5788X2H7V3,Vet Supplies Co.,Griseofulvin,132.0,15,1980.0
2025-07-01,WZJQE73A5CJUWTQ2,Vet Pharma Inc.,Hill's Prescription Diet w/d,6.85,75,513.75
2025-07-01,FRX1NHLKMVQZZP8B,Pets Pharma,Levothyroxine,14.25,20,285.0
2025-07-01,FNFT6RU3SCAKKOT7,Pets Pharma,Methimazole,70.0,22,1540.0
2025-07-01,BT3R67E9PCTKUBPM,Vet Pharma Inc.,Metronidazole,330.0,10,3300.0
2025-07-01,XI6RK33DGAO0OMTA,Animal Meds Ltd.,Nutra Thrive Canine,8.7,60,522.0
2025-07-01,N20D59ZO1B7FNV4G,Vet Pharma Inc.,OncoCare,11.58,85,984.3
2025-07-01,180KO0BHEL32WQIN,Vet Pharma Inc.,OraVet Dental Gel,38.0,25,950.0
2025-07-01,Q85IW09SQF0HVM7W,Vet Pharma Inc.,OtitisClean,27.200000000000003,15,408.00000000000006
2025-07-01,6KKWSHCOA2UWFIG4,Pets Pharma,Otomax (Mometasone Furoate),25.6,45,1152.0
2025-07-01,A259DX0L9OE8OK0S,Vet Pharma Inc.,Palladia (Toceranib Phosphate),133.5,120,16020.0
2025-07-01,NBVTC6TISNP2OEBP,Pets Pharma,Petromalt,23.3,25,582.5
2025-07-01,TU17G69KJBC1ZPM9,Vet Pharma Inc.,Phenobarbital,68.5,30,2055.0
2025-07-01,G6N224DGIRC8JQH9,Pets Pharma,Prednisolone,16.23,22,357.06
2025-07-01,HPOV8P0H917CJ4TE,Animal Meds Ltd.,Renal Support RX (Cat),5.91,50,295.5
2025-07-01,NIZEY2NEH4G1SWM6,Vet Pharma Inc.,RespiraTonic,11.16,30,334.8
2025-07-01,WTK46E3SQJ2JP341,Vet Pharma Inc.,RetinoGuard,20.700000000000003,50,1035.0000000000002
2025-07-01,EYAD8QSAQOEDVOK4,Animal Meds Ltd.,Rimadyl (Carprofen),138.5,45,6232.5
2025-07-01,RWNDAB7PMALMKC7A,Vet Pharma Inc.,SlimPaws,3.32,35,116.19999999999999
2025-07-01,AY89LODS6EINNYQ4,Vet Supplies Co.,ThyroVet,30.200000000000003,40,1208.0
2025-07-01,9US7BWJX7L1XUVOK,Pets Pharma,Tobrex (Tobramycin),130.5,15,1957.5
2025-07-01,2LGOHVR0H7YK1YZA,Pets Pharma,Torbutrol (Butorphanol Tartrate),47.5,40,1900.0
2025-07-01,ICTN5ABF40CD1EQD,Vet Supplies Co.,Tresaderm (Antibiotic Drops),42.0,20,840.0
2025-07-01,EQEZSC4IZOLIYTGO,Vet Pharma Inc.,UroVet,39.55,28,1107.3999999999999
2025-07-01,051UIJ84D8UC6O8C,Pets Pharma,Vetmedin (Pimobendan),818.0,60,49080.0
2025-07-01,HCV93AW1QUE2CNN7,Pets Pharma,VetriScience Perio Support,0.48,28,13.44
2025-07-01,TDFB5Z1WNZ77X5DY,Vet Supplies Co.,Virbac C.E.T. Enzymatic Oral Gel,67.0,15,1005.0
2025-07-01,K5TK73VBYQMMG25M,Vet Pharma Inc.,WetTailMed,21.3,12,255.60000000000002
2025-07-01,IXSZ1VGFTOMUDNZM,Animal Meds Ltd.,WormAway,4.76,10,47.599999999999994
2025-07-01,UL9L1O1ZK90L5UK8,Pets Pharma,WormGuard,8.969999999999999,15,134.54999999999998
2025-07-01,NS1WK3BC0VNO3U54,Vet Pharma Inc.,Zyrtec (Cetirizine),24.299999999999997,20,485.99999999999994
2025-08-01,NTP4H74JBIH1ZU1X,Vet Pharma Inc.,Adequan Canine,275.0,50,13750.0
2025-08-01,GK7LHKN9AT78IMOV,Pets Pharma,Adequan Canine Injection,154.0,60,9240.0
2025-08-01,SZL6OWYO0ANK3UZK,Vet Pharma Inc.,AllerEx,12.18,22,267.96
2025-08-01,XJI4T80PZV91OUCF,Vet Supplies Co.,ArthriFlex,3.62,30,108.60000000000001
2025-08-01,00A5VLIOKDYVBY19,Vet Supplies Co.,Arthroflex,26.6,35,931.0
2025-08-01,GM8M9P6FCVSCJZE4,Pets Pharma,Atopica (Cyclosporine),76.0,90,6840.0
2025-08-01,2C6MDBQ48KAIZRRC,Vet Supplies Co.,Beano,13.600000000000001,20,272.0
2025-08-01,XCPFV7G9NO7WIPF1,Pets Pharma,BoneHeal,3.8,40,152.0
2025-08-01,7GPAZF2Z89R3FNTE,Vet Pharma Inc.,Canine Eye Health,10.26,30,307.8
2025-08-01,8WZICG5B9WO55AH2,Pets Pharma,CardioVet,18.12,50,906.0
2025-08-01,GRXH419IN8V3Z7O8,Pets Pharma,Cephalexin (500 mg),78.0,20,1560.0
2025-08-01,AOON8Y47QGIA7DQY,Vet Supplies Co.,Cerenia (Maropitant),166.0,50,8300.0
2025-08-01,VX1YP24A7E5BUJMT,Animal Meds Ltd.,Clavamox (Amoxicillin + Clavulanic),99.5,25,2487.5
2025-08-01,1S205GAODXU0P1T9,Animal Meds Ltd.,Clavamox (Amoxicillin/Clavulanic),108.5,25,2712.5
2025-08-01,AX2S33B28K2HDSC5,Animal Meds Ltd.,CushiVet,8.23,45,370.35
2025-08-01,NY1MEDO2Q811TUOV,Vet Supplies Co.,Cystaid,66.0,30,1980.0
2025-08-01,VPNGRNP8RNKNBBSD,Animal Meds Ltd.,Dasuquin Advanced,20.15,70,1410.5
2025-08-01,1K6EAD5H5A2HC933,Vet Pharma Inc.,Dermacure,0.6,18,10.799999999999999
2025-08-01,L4KQ6FSWBAW9Q982,Animal Meds Ltd.,DiarStop,70.36,15,1055.4
2025-08-01,NEOP0AYHRTRM93KU,Pets Pharma,EarClear,11.8,10,118.0
2025-08-01,4B47QFYCDD10TBPM,Animal Meds Ltd.,Enrofloxacin (Baytril),27.0,20,540.0
2025-08-01,4M38RUIEK96RJKXC,Animal Meds Ltd.,Enzymatic Dental Gel,5.62,25,140.5
2025-08-01,SET6SICOTM1B5Z7X,Pets Pharma,EyeClear,39.5,18,711.0
2025-08-01,QR7TOGLWPT9LJRRR,Pets Pharma,Fenbendazole (Panacur),130.0,22,2860.0
2025-08-01,D1SDFE00ALGKQ90F,Vet Pharma Inc.,FleaGuard,5.25,20,105.0
2025-08-01,79SMB0KEBBZ54QPS,Vet Pharma Inc.,FleaStop,7.9399999999999995,25,198.5
2025-08-01,1XLGW08IQWKEY9GN,Vet Supplies Co.,FlexiJoint (Dog),10.5,50,525.0
2025-08-01,B2V87GBD2JPLRA4O,Pets Pharma,Frontline Plus,221.0,35,7735.0
2025-08-01,N0KO87C6JVEFVTJO,Pets Pharma,FungalGuard,1.94,40,77.6
2025-08-01,8XMGLAPGQEL2A6QE,Animal Meds Ltd.,Gabapentin,55.0,55,3025.0
2025-08-01,SVLIVHSW9CT7XMTS,Vet Pharma Inc.,GingivaPlus,8.93,28,250.04
2025-08-01,D21NQDJSNPRC637U,Pets Pharma,Griseofulvin,99.5,15,1492.5
2025-08-01,ND2M0QI4504QZ8QM,Vet Pharma Inc.,Hill's Prescription Diet w/d,16.0,75,1200.0
2025-08-01,QDEGMB9GHFXAGN2O,Animal Meds Ltd.,Levothyroxine,8.95,20,179.0
2025-08-01,4QRQSSPI3E94CSFC,Pets Pharma,Methimazole,57.75,22,1270.5
2025-08-01,41BOA4DGVBPY24T8,Animal Meds Ltd.,Metronidazole,248.0,10,2480.0
2025-08-01,F8KP4XKXKDUGKYHA,Animal Meds Ltd.,Nutra Thrive Canine,11.9,60,714.0
2025-08-01,RTL7H56DIABJ2GKW,Vet Supplies Co.,OncoCare,6.64,85,564.4
2025-08-01,WN9JCMLT8KYHT5OC,Vet Pharma Inc.,OraVet Dental Gel,30.25,25,756.25
2025-08-01,EOUEWRQFMYFFEN84,Pets Pharma,OtitisClean,22.1,15,331.5
2025-08-01,IL27GRYVY8KDCY40,Vet Pharma Inc.,Otomax (Mometasone Furoate),39.8,45,1790.9999999999998
2025-08-01,PWQEZKXAX577QNST,Animal Meds Ltd.,Palladia (Toceranib Phosphate),64.5,120,7740.0
2025-08-01,OZWC47AEB3DNIASZ,Pets Pharma,Petromalt,14.0,25,350.0
2025-08-01,A2U4EP7YJHGLEAMS,Vet Pharma Inc.,Phenobarbital,37.5,30,1125.0
2025-08-01,IYGJG1WGCLAC57PX,Vet Supplies Co.,Prednisolone,17.25,22,379.5
2025-08-01,IPD0H9X4GZP5GGO5,Vet Pharma Inc.,Renal Support RX (Cat),5.36,50,268.0
2025-08-01,1WH8JINSTQNEZDY4,Vet Pharma Inc.,RespiraTonic,3.98,30,119.4
2025-08-01,14JUFGGFRR5LY4V0,Vet Pharma Inc.,RetinoGuard,17.3,50,865.0
2025-08-01,54AJAX5O7BHCPSHM,Vet Pharma Inc.,Rimadyl (Carprofen),142.0,45,6390.0
2025-08-01,NGAQAWRTGBCW9Y5G,Pets Pharma,SlimPaws,5.74,35,200.9
2025-08-01,1SQ4AAV6MVFY26V2,Vet Pharma Inc.,ThyroVet,23.19,40,927.6
2025-08-01,OMYLGPJKAWJX3H2N,Vet Supplies Co.,Tobrex (Tobramycin),156.0,15,2340.0
2025-08-01,Y03PLAOWJQ93OX3U,Vet Supplies Co.,Torbutrol (Butorphanol Tartrate),42.0,40,1680.0
2025-08-01,GB7724G2XVSW0JST,Vet Pharma Inc.,Tresaderm (Antibiotic Drops),22.5,20,450.0
2025-08-01,8H1IGB53J9YX6GOE,Animal Meds Ltd.,UroVet,46.08,28,1290.24
2025-08-01,OI8QJCUZ8NUD7G4T,Vet Supplies Co.,Vetmedin (Pimobendan),622.0,60,37320.0
2025-08-01,0N295RURQJ6S120S,Vet Pharma Inc.,VetriScience Perio Support,8.6,28,240.79999999999998
2025-08-01,W6X4LTYYHOEGQ9IC,Pets Pharma,Virbac C.E.T. Enzymatic Oral Gel,35.0,15,525.0
2025-08-01,GZHI9R866L8ZCR0T,Pets Pharma,WetTailMed,12.600000000000001,12,151.20000000000002
2025-08-01,7ASSP1TLGKKG9ZTJ,Animal Meds Ltd.,WormAway,11.43,10,114.3
2025-08-01,TJAMT58UDD3B9Z0O,Vet Supplies Co.,WormGuard,3.85,15,57.75
2025-08-01,S2KXB54QHU7YUGFV,Pets Pharma,Zyrtec (Cetirizine),50.9,20,1018.0
2025-09-01,0WM44ZV7TD5UJBFD,Vet Supplies Co.,Adequan Canine,118.0,50,5900.0
2025-09-01,3GW7XHNZ7H6N9RZD,Vet Pharma Inc.,Adequan Canine Injection,181.0,60,10860.0
2025-09-01,BTBF3MH0ZFWK26PH,Animal Meds Ltd.,AllerEx,11.41,22,251.02
2025-09-01,1NNRP6H5RPNKIBTF,Pets Pharma,ArthriFlex,8.84,30,265.2
2025-09-01,HNIZ3HILXGNDQ9XW,Pets Pharma,Arthroflex,25.0,35,875.0
2025-09-01,X0HF6KYP5JDCZNA3,Vet Pharma Inc.,Atopica (Cyclosporine),91.0,90,8190.0
2025-09-01,2UWPRHW3Y3S6XHDG,Vet Supplies Co.,Beano,11.8,20,236.0
2025-09-01,1HWEWFJ6I12ZNHIN,Pets Pharma,BoneHeal,4.34,40,173.6
2025-09-01,O2PVD2XDQXMIH19Q,Animal Meds Ltd.,Canine Eye Health,1.68,30,50.4
2025-09-01,L4NMGP35ELGVXHO2,Vet Supplies Co.,CardioVet,19.92,50,996.0000000000001
2025-09-01,XKH1IWMDK1WUU873,Animal Meds Ltd.,Cephalexin (500 mg),33.0,20,660.0
2025-09-01,CJ81GBAFKAA60A37,Vet Pharma Inc.,Cerenia (Maropitant),93.0,50,4650.0
2025-09-01,KVPN02HP7UW945F9,Vet Supplies Co.,Clavamox (Amoxicillin + Clavulanic),87.5,25,2187.5
2025-09-01,LIJJBJFF94BEVUEW,Vet Supplies Co.,Clavamox (Amoxicillin/Clavulanic),90.5,25,2262.5
2025-09-01,VZSFYWUR0T9K1LEM,Animal Meds Ltd.,CushiVet,10.3,45,463.50000000000006
2025-09-01,TZZHPW25HOIQ910C,Animal Meds Ltd.,Cystaid,27.0,30,810.0
2025-09-01,XMTLZC8Z7Z7J2Y28,Vet Supplies Co.,Dasuquin Advanced,19.55,70,1368.5
2025-09-01,J9J8JG3W4E0J3MQZ,Vet Pharma Inc.,Dermacure,10.32,18,185.76
2025-09-01,3UFWM76UQXI89IOI,Pets Pharma,DiarStop,54.07,15,811.05
2025-09-01,VE7QQW1EE0EFS33A,Vet Pharma Inc.,EarClear,16.3,10,163.0
2025-09-01,WEOV42BNG9ASOEYG,Vet Supplies Co.,Enrofloxacin (Baytril),66.0,20,1320.0
2025-09-01,6V7410UFNW04GFH2,Pets Pharma,Enzymatic Dental Gel,4.64,25,115.99999999999999
2025-09-01,KWQSKIZADTJ3LNIC,Vet Supplies Co.,EyeClear,27.8,18,500.40000000000003
2025-09-01,T4HMVZ3045OWFUPZ,Vet Supplies Co.,Fenbendazole (Panacur),121.0,22,2662.0
2025-09-01,DT92XSLO6Z1Z0YKH,Vet Supplies Co.,FleaGuard,10.8,20,216.0
2025-09-01,MK15CSCFQS1S1GXE,Vet Pharma Inc.,FleaStop,11.89,25,297.25
2025-09-01,IQ2Y86PJIVHIDRBB,Vet Pharma Inc.,FlexiJoint (Dog),10.9,50,545.0
2025-09-01,Z1JSM8TT623AO66L,Vet Supplies Co.,Frontline Plus,59.0,35,2065.0
2025-09-01,YST2UKQJYTQ5MNIG,Animal Meds Ltd.,FungalGuard,0.9400000000000001,40,37.6
2025-09-01,JF7FT494OV4UT63W,Animal Meds Ltd.,Gabapentin,47.0,55,2585.0
2025-09-01,LVHKJIE9YM3DUEMR,Animal Meds Ltd.,GingivaPlus,0.72,28,20.16
2025-09-01,NAXFL99C5INQZBU5,Vet Supplies Co.,Griseofulvin,147.5,15,2212.5
2025-09-01,GVTMD3E4W93DXHC3,Pets Pharma,Hill's Prescription Diet w/d,8.3,75,622.5
2025-09-01,L02QKVXUTPIJK5WU,Pets Pharma,Levothyroxine,11.95,20,239.0
2025-09-01,W17OE7C4MIR8QVKG,Vet Supplies Co.,Methimazole,48.5,22,1067.0
2025-09-01,45J2OGQ7JQXUULNK,Vet Supplies Co.,Metronidazole,153.0,10,1530.0
2025-09-01,RD52TUA6ZXE94FZU,Pets Pharma,Nutra Thrive Canine,2.02,60,121.2
2025-09-01,9HCRQZWE3ZZ1JQ6H,Vet Pharma Inc.,OncoCare,6.78,85,576.3000000000001
2025-09-01,JFRADBFDEWHW79UF,Animal Meds Ltd.,OraVet Dental Gel,19.5,25,487.5
2025-09-01,5O477MO1NBD37LG4,Pets Pharma,OtitisClean,17.9,15,268.5
2025-09-01,B6V0KRRUH7REYL63,Vet Supplies Co.,Otomax (Mometasone Furoate),34.4,45,1548.0
2025-09-01,145M2KCTU82L91KB,Vet Pharma Inc.,Palladia (Toceranib Phosphate),58.0,120,6960.0
2025-09-01,OO69NYUD51ZZW67Q,Animal Meds Ltd.,Petromalt,16.1,25,402.50000000000006
